msno,city,bd,gender,registered_via,registration_init_time,expiration_date,user_id_encoded
lA6b42F8ZPq9X1nAOSB7SqoSyzDUFfqqo7643PQ+pbc=,4,0.16,0,3,20121024,20180914,3807
gLAhhDS/MRQuDQsLja/IzZEJiSP9OjeL1t4t0QTPF7A=,5,0.16,0,7,20110107,20170930,3440
PZ3Xj1zwqysYAKFqYNU+cP0rs4j5S6MBIrzmCErcwqs=,9,0.24,0,9,20040925,20171109,2106
tPh9M+cJ043gZJPBdNwwEXJgN/us45m3/hOv6brIuWU=,4,0.68,1,9,20110711,20180507,4504
ulXledPQswZ2C+PwBceWlCGh0+K6NFK//3I3SVsY5H4=,13,0.26,0,3,20130714,20180125,4604
z1CvjiIUUTCw1To6MLCfxgwxrrZ9gePPTZOiGpgEsHg=,13,0.12,0,9,20080919,20180125,4919
xi9R1RO9rdZ89uD1VidACfXRre21T0DlRgrJqPBibLg=,15,0.24,0,9,20051103,20171004,4812
RokL4vKrqQcCX/eiNKBN9uOG0jd239nohyQPI8/74tU=,1,0.26,0,7,20110220,20170923,2265
F+lZA0viD8laVRq8Tj9Bac9I0fN3Bnok8yy5CAB+j1M=,1,0.26,0,7,20160621,20170920,1286
qH2uoTKcAaG1/en8NlxsNsdTXr4ttRiPuw/G4qqHPfI=,1,0.26,0,4,20161101,20170425,4238
hf1JZeZPHN3XsRGDPpfixTm2X4DxmJnYxEsXUl6QT7Y=,15,0.12,0,9,20160320,20170916,3542
QXIfwMgFZ7lxF4R0bMDJZHiCS1GvRu6uuoQUEvyhs+w=,1,0.26,0,7,20160202,20171006,2169
F+CBX8l/U+6h3UeqNA34GFu4/uYSa9q6vUAqPCOUb/U=,1,0.26,0,7,20130622,20170913,1283
0F2rXGoiAenwrrj9Q2J3U8adWCr/6ywaJAsK3o6OOko=,4,0.18,0,3,20130906,20170918,166
8A93n7axZchS/ab7ReK65fqe+X2oFHdoWM5Ir6OVVYQ=,1,0.26,0,7,20111029,20170919,758
8re65rzAAYWitHEWn+C4iLj2ZN3knRLFtoA9fVFzsLs=,1,0.26,0,7,20140127,20170930,815
rs4glhcJU8UfTmGVmYMuyuG9whZ7XCIrHg3lH2kuJtA=,13,0.14,0,9,20110910,20171128,4369
tavgNusu40vMUjeK8AWeFZZytmDuM+QC8ql5kqt4tU0=,13,0.78,1,9,20100201,20171205,4512
bfwlcWTmrcrD19c/VlgMr2RPfauQRvPBc/MJa+K7uQI=,1,0.26,0,7,20161205,20171005,3084
p/CwIEVicUC1QjRQHNdJ0VKdE5djwAvwSp6gEbF2oLM=,1,0.26,0,7,20161111,20170910,4126
Gnk7c+U+nRWvDL6MqY5oc6xkJJlWYjvAeOeAivxw+T0=,1,0.26,0,7,20130428,20170930,1414
Ol1WYRLLUaofm0QtfCxahmYPJSX2roMTp+aEyV66s4w=,3,0.14,0,9,20110716,20170410,2039
zjzYRSILcNtLF4JfhxUZw4zWyRAmlHJbEviDPtQQBeU=,4,0.26,0,7,20110226,20171005,4976
FGHj1YawXvhx9pGSyHI7c3Cigf0dvd3jeyfaebkNrAw=,1,0.26,0,4,20160623,20180102,1304
AUVmwCOuJskwnogQAn1vOBC1GDykxCrFMlr0Ks0LSWg=,5,0.14,0,3,20151002,20171224,939
WVidUxHWRy9w54iRGomx1RcJigdcWryBEFSRXbeefiQ=,5,0.38,0,7,20140828,20170914,2659
hiMRjmy9KKA6LEcmVgbhxD83m8kL6SwueQWSALT+h/E=,15,0.3,0,9,20051009,20170216,3545
OaMN1Mv/uINxHMZ4nFAddXhVVK51VSjVmcDK9z5bWsg=,18,0.16,0,9,20150510,20170927,2029
LU+NXdRNJp1L4dyDlSGjVMnr+hRLLJLS3ECXJ+xU4hI=,1,0.14,0,4,20160406,20170817,1800
ZgPrU8gMY28iwnBPqRzDpC2K2xYytky/rsjOpSO/1Ys=,17,0.26,0,9,20081212,20171015,2935
bKbCPcVyBc3fZR9WOJfeWKSJ1ihyR99IeQJTmt4cNQQ=,5,0.32,0,9,20140529,20170930,3063
st7kzfzIty9CaXuSQrgQkVbmgrpUc2Ugh9oxZctpQC8=,12,0.28,0,7,20111224,20170930,4457
rEHhJRVwvRc1EdDvWej/FafBERHwuVpVZ2t5Pss/LVU=,22,0.22,0,9,20140409,20171005,4307
i77qARopbSF3LYX4eqqGOD6ayK8fHftcHGy/SCjbdQc=,1,0.26,0,4,20161101,20170919,3587
hrhZ29ysSobuR8Qay7BMFs6OJyHOSTkIzrANv3kUhRs=,9,0.26,0,9,20090801,20170925,3564
ns4fm3c03nCVr7bSgVRS8bKFnL1THejhJYC2PL6epx4=,1,0.26,0,7,20130114,20170911,4035
5DQDcoAktYDfnlFU2k/k4pfcwbZIXRKQ/1+pgAhZqvA=,9,0.4,0,7,20110428,20171004,543
0AUyE48wmokGG0q/gSW3seqZYeUHGlsn7fG+d/f/Cnk=,1,0.26,0,9,20160111,20171119,160
cD2czfEvj+yG+LpJLqk7mbvr/lHRU9vIV+U4y+7Q0Gg=,4,0.4,0,9,20070717,20171003,3138
2BSIeDxYbN2LBNEvf53ubbTy6pKwMSOuLaAbr/AmdRM=,9,0.32,0,9,20110723,20171004,313
Fexb9BQUqO/Yce03YHMEzWWvmRi9woPSckljpMAfaDQ=,6,0.1,0,3,20141014,20170915,1332
AV4c9C7TQzMA8PCDmfXWQPreFo1Pp9JS/i94ZnkJBr4=,11,0.28,0,9,20070629,20170913,940
CE5erZ0tIs4zaz9yqT2x6lIpHbxftN4Isj0TFbm97g0=,1,0.26,0,7,20151205,20171004,1076
0ut67E6+04VZ9RDX1nJYPmPARhbgYbsjEKl7K4dpjDw=,1,0.26,0,7,20131116,20171003,217
iOsu059khan5c9XCQQJgPX2e3JJfaK8K6G/JjxsXSb4=,1,0.26,0,7,20111206,20171007,3604
qnREEWl2yEpMpJHjJWHQ+f7JG1jd8TmSa5TB98cOCYM=,1,0.26,0,7,20161205,20170605,4267
az8xl4EhqJ8Zic1cTeJ1xnx2x9wIaQ5/e9HzjCxwbjA=,5,0.3,0,9,20130109,20180121,3036
pRjPw3B8ePs+ATDEmcPGNPBfyjxfYl/Ne3ZQfLJAavc=,1,0.26,0,7,20151106,20171003,4175
nY7VUUQyhkHGHo9/hdJYbYTKLfMARZZ59t4BVbjICCM=,5,0.32,0,4,20160803,20170808,4013
Ms62Qeexdmzqh9atjaQH9fOPAmu+H0ifF4WXVqUEChI=,1,0.26,0,7,20140801,20171001,1890
bcQf5P7M4zZnoRcI1YYlPDlykl9Tl4+TsXtezwimBR0=,13,0.26,0,3,20130930,20170907,3077
JXL4rwo4S6knJeL23wRE99TZkbpUXAmC9+Ac1YVo/dE=,1,0.26,0,4,20170119,20170614,1638
+nChI8y/YDkgwULQuxkYvRxjtfg1i1Hbb4C60EQdOq0=,1,0.26,0,7,20160205,20171005,53
JxeCasSiXlXNir1H3xZZM9k0lqpWhtCsYHTRC5tl7KA=,13,0.9,1,9,20070408,20171008,1677
WFCCMzA4hADGBduTS6X8mXlutyiC0P33QkTG6zr5yCg=,13,0.34,0,7,20101212,20170909,2639
gd7fLRV+h7UbAIv+H69hZpr+io8lKWxjL0I4jtzSb9g=,11,0.36,0,9,20040921,20170930,3463
8KbxRl+5vrRCcU5xdanrBXUhmQ2ACc9b/wpll5X8hFQ=,4,0.16,0,9,20070518,20170930,771
kT6krqXXUj7j1c8AX0DCO+nr8IRG6eyZ1Zeh3hUhvy0=,1,0.26,0,7,20161017,20170916,3749
dzRjxYkkQqJPOPai/r+cw0nu599MhZOyHB4awzlfBqU=,22,0.28,0,9,20060629,20180509,3245
DgEJg7TwYediP2BflkGBc9doc5KaYoCXU3me0BUicTs=,15,0.82,1,3,20150209,20170924,1184
06H0QMTwLP4MF/u7lyieZjdU+l/qlzEr2KBLgJ49eeY=,1,0.26,0,7,20160123,20170923,152
Cf2pQVKTMukspQ3RDsMyF5VXd/P0Ct1CJsbma0iSB14=,1,0.26,0,7,20130806,20170919,1114
gd4r2BcTiNZei17DlvyNU2pEUthfOhtPINOKeJzAkNU=,1,0.26,0,7,20151017,20170916,3462
OwWzeDul0wQ2sjtUDwd2JV1iqYeF6czgbP73HHuwI9k=,1,0.26,0,7,20151226,20170930,2057
EV0RT8GwaIYupLq5Oefp4iBO007ZCnBpXvf1XSFYjnk=,1,0.26,0,7,20110917,20170930,1253
Wy+kogGme9xGE0wskc5DwFA3yS7kC0bZokvG4q2Xk7M=,15,0.16,0,3,20141223,20170910,2695
gclvXNfHRYaAITh8R7uv8FQrBMLyN5EgWYn9R/onA6c=,15,0.38,0,9,20041017,20171010,3461
7sgc+4Twn3ex6oPO/2Vym8YCOW7W7pzQdkJZk+LVZcs=,22,0.32,0,3,20130129,20171014,738
fYcQvX1BA9kXXjvZUy8qd/gS3JGI84WrKLIjbMLvxbw=,4,0.4,0,9,20080312,20170914,3377
lEmAJjM0rum3ZxKyFzUBbKXs5ldWz0SGqrFVPwg6g54=,13,0.2,0,9,20090906,20180804,3811
Htv1ObHsKRDgsX/8KxU8kNVhoednaGhKLGMyta0DzO8=,4,0.18,0,7,20160605,20171002,1504
m9mSkHxchtEXBgfCoW2oK6ThyeKoC/rI+4Rr8BArWxs=,12,0.2,0,9,20150617,20170910,3893
PCwRwVA7yqkPbXnUJ9CKzLuqTClFO7UrZo1Cmy8QNJo=,1,0.26,0,7,20130514,20170914,2082
feaQJ9P/e04zHIiRjxpb9oqcrTrGO6Pei5iqswNAYTc=,1,0.26,0,7,20160612,20170912,3385
PIeY0awk0aILQpyzCe4HvZDAbdDSX+1pEKrPZIyw8uw=,13,0.08,0,3,20121216,20170921,2088
BL5B+/WgMboHuY3f7uxwXRasDStDD5KiqssHGgY3J5g=,13,0.38,0,7,20110712,20170914,1009
b3K9Gnr3B1rrDo2icUtkrC6BpsL7kRMxpJJOMTarh6U=,1,0.26,0,7,20150414,20170912,3041
GTx1d27Mor2QoKaOfBITlq3hbG3lx7XqC+Lmo504OfM=,14,0.3,0,3,20140829,20180129,1392
Msr/dtvhiKuP7bngzstp+62GfXlW7AyYErq7Y+yigkY=,1,0.26,0,3,20140629,20171004,1891
y7ijpLFa7HAV/kqZkSjoDMuHdXU6QLAxwofBgXRDMlw=,22,0.16,0,3,20161021,20180119,4839
MhuFzXUONSw7S64ktSE3GGExEInxZ9RbaSemU5MLFpY=,1,0.06,0,4,20161223,20170829,1880
XFpHXorosYn0RcJ6ouV8D8LRowIxmlB9Bm6C7Y0QCV8=,22,0.2,0,3,20150927,20170820,2724
UlFlfWdmZTHpvnyjAG/hKp5bFBsXewyMZ73RwqkRSQ8=,15,0.18,0,9,20161028,20170506,2506
CRQ4S5kaajuxCrJDklzCV0pKuA5oJZcdZlUgsqnoooM=,5,0.28,0,9,20130507,20170918,1097
uz+eGC3SpFyDzpPryw1666BquvcQQy9MT+G2JEaJk7c=,1,0.26,0,7,20111129,20171001,4616
x3zS4Ef+6DPTAqUw5wNDDigT11dDMyxuShE+yIs/OuY=,1,0.26,0,3,20130327,20180513,4764
dbUah0rh3gCALnKewINTvmhK/dgOAhXoCrrUwM7+c7Q=,6,0.28,0,9,20110803,20171011,3226
6KjWo2g3gSj6dx55uDWiqPOZiF1Xw31gYwTZ8W5UvBQ=,8,0.32,0,9,20070627,20170910,626
4RuENaJinqc2BomgOVpU14WPLk4j5CpFVTE/GXQG+Ko=,1,0.26,0,7,20150816,20180129,494
DyHfRL5iiqjAPObTLeh4OQ422nsS7IdhkWawxcKE+T4=,9,0.26,0,9,20161110,20170603,1200
RhqjwU2cVgX18gKkuEsa8mp8gZbOsefSX1+NWWLU6sM=,9,0.3,0,7,20130126,20180204,2255
ktAQ1ePzGITC3bGrvBqAS6UrknMAIzBHKZ+ppjQR/LQ=,5,0.7,1,9,20120923,20171106,3786
fD1pTjmZpseEd125hsPnd11FS2FyvRWCl7dyycp9rQg=,1,0.26,0,7,20161219,20170918,3352
pJkQM5O/QHjl7AhB9/nXuHBGPPSyhU1bYK51giVhxqk=,1,0.26,0,7,20160407,20171006,4154
aPepdGJ+pWWV5bMFuj/Q0ALqau+2cijNMOw6+SI3M+s=,13,0.14,0,4,20151013,20170216,2996
iRiSKezs0fxe6jnqhtKmS8JC2+gBx/C47sbcPjA5fG4=,1,0.26,0,7,20101201,20171001,3608
mAI7+oIXt3hCOhnQKmcPQYLACuaPRUcJXzqMl7dBaNU=,13,0.14,0,3,20140413,20170814,3894
bxzBcp29lh/iLdaqClcg7j23czIjoLrjRhkD7AOIwhI=,9,0.26,0,9,20071101,20171122,3110
lgonh+SgAwz9ebfJwyst7Jn7vNJrqW4kR3W2AJDW2FU=,1,0.26,0,7,20140605,20170917,3848
sExl6/027yLiEb4k2iFOV+xLpl+77vUC8zmLsBXeNDQ=,4,0.1,0,3,20130811,20170925,4400
c2LbRyjFAElRfLOaqpfnMuDTXQxSTWhFrxX7GaqcnP8=,12,0.4,0,9,20060707,20180512,3126
kXkMzhyacFrtSI922IBs0BcmNxKedV4+837lljPNTQA=,6,0.36,0,9,20131203,20170130,3756
/w768m61ucnmY171vOiVqNk7H1M1pLdMYdGTx0c54F0=,5,0.34,0,9,20090923,20171001,137
EFnGqkXBEurexJDYlFv3rjz14DlqsQOLOnHnyNPdtw0=,3,0.22,0,9,20140203,20170306,1228
tON6LgX6XMO8Ijcju+PHTZetoqTaetMjCXKdk82NHg8=,11,0.7,1,7,20151213,20170912,4503
Z6CFvUJfrRAAA9Vgdmv0JjchYx5kTmUul2PN1U7X1Sg=,1,0.26,0,7,20150712,20170930,2894
4zTDGpQpfsLlZACsqMTHHJX0yqAZ8EpaBGrzWMLTr4c=,13,0.46,0,9,20070601,20171005,524
HRhnr40HV47hd2ICgzpb493hq0p11S4KTLrhKSLjx/A=,22,0.24,0,9,20101219,20170908,1467
gvJ0N8gkqJwm4psewGcv/nwXEFe38jacQOz+oyzrmEQ=,1,0.26,0,7,20130513,20171001,3484
N/0mlt+kTZlJ3hR7c7AkgGlCCiR5auMQAP6QrVOnY2M=,1,0.02,0,9,20130929,20180223,1901
ZZEoqKepdNXWEUyUDcR5cZoLmFHg1tR6TKBJRKUDkJw=,1,0.26,0,7,20161223,20170922,2925
kFLGTL6UTa9TM7hJcf6taOCuoAB5up2bvWcxRKgyQBw=,1,0.26,0,7,20140703,20171002,3733
74dozSyKe8RhpL1nW7cbICSfLUGNIfjFh9jj4p3b6Hw=,1,0.26,0,7,20140118,20170917,688
saNgxsUQwx4IXBRgFF0w3uJN6KzvQBEv3dI7dDaz97g=,1,0.26,0,7,20151020,20170920,4432
Ces3rnIMR7DglB8HifRxgPcQFzCSi1hwkXLng1V3Y98=,5,0.12,0,9,20130925,20171216,1113
f2c4l3mhW4SmXKRP+OfPUdbQ4U8afe+gqcX9Dmh03Xs=,1,0.12,0,3,20141112,20171005,3340
GiV57XpZtyMY+80JPxerXnrZzX92lremsBDSjnOJeIw=,1,0.26,0,7,20150725,20170930,1407
88k7OZPGHqjRCOESXAfOkS+dN5Gxy6TDAa91zO2AUok=,22,0.18,0,9,20100729,20170925,755
n5VX8DK4Sau24P9L6QnOeQaYFkDPgSJZnE+VinbHf+Q=,21,0.24,0,9,20091201,20180613,3971
gikOsR0RGW+0NuIg9JNnirzTV2ix2AOHMcUUgL9C6o4=,13,0.26,0,9,20150413,20170909,3467
Yz0nnX8ilXPb9YyspfmyExgwqg6J1TqBPbSgnObN0TY=,15,0.12,0,9,20150320,20170910,2877
VNMlPMoVgx+8+FHhMiLSvjJYTWzaRuRBdateV/iy8Mg=,13,0.52,1,9,20161215,20171215,2560
bkmTit6hLaURuxUWKCdL+7h/eqi2zWgFagCUtuMu3T4=,1,0.26,0,7,20111110,20170909,3094
g74b6iTDqd0SCiHLBYWDgWB6AofiXRUr1EZM+N+Usw4=,1,0.26,0,7,20130727,20170930,3427
I9CoTKs2wJeegF33RAGulQu+DlRRBVntH7WfIRZYl4A=,13,0.04,0,7,20130829,20171006,1527
zETiTautcUhizCBET83F+oSFNkYA11vbZQYLdKKPU2U=,1,0.26,0,7,20100917,20170918,4939
OUCwoGA4RhI72Uxj7AUBU7ctLWu5678jT6lNDlIZP94=,15,0.26,0,9,20110720,20171227,2019
OCllHx99lRYe1h2tmflBRd418/Db9m+UwK/t+xP4QkA=,13,0.14,0,7,20131027,20171001,1998
6SjNovVU+Zt6ypMI6IBbebwajQ+gBODUaR70dLLTxXM=,1,0.26,0,9,20151026,20180607,638
yYApqqHzAuppUIdcNm3q520p2N9U45ei9mqUV02e1hI=,18,0.26,0,4,20161025,20171002,4864
fJuk5upJetNzbLp1jSZI8lDVGq93+mY/GpEqLP5IDYQ=,10,0.48,0,7,20130612,20170930,3358
rezPGcnHNVmj6ge49RxsQnXod2ZWRWsBZV+rK6LNqjI=,5,0.6,1,9,20050220,20170810,4346
RWMk7w0ckHsfWgFN1I5CIYEWVFvVuhbPqN6B7IKSxQc=,13,0.06,0,9,20160123,20170308,2239
J8aAM+sSMlwGR8bK52NvJh3oxgg0Ko9uwKdDXrAVzKM=,13,0.2,0,9,20150519,20170918,1607
IV41rKX18ocZ/fkS6Xv/LrWFaIOzgzemEQ09eEIUayQ=,5,0.16,0,3,20130118,20171009,1557
Y1Jlu4TB76TmFRTfvMHKPavk9ePTOgxWMZsT1Jhakoo=,12,0.12,0,3,20140322,20171004,2798
gkhevcq9A1paVvWv7HoOF8NkdyUMeDdYJEDKKAyAP/E=,13,0.34,0,9,20130214,20171025,3472
wuvxKzOa+uRhuEvdgH/B3IOE5GPcmT5032fvM1nELDs=,13,0.2,0,9,20110423,20170707,4750
8JZQnnmql5CgGAlHOEgMTIIK1AFSxMnONo5HnbobiN8=,22,0.32,0,9,20090707,20180124,770
pZWxt72lpWHolyPuTFGW4G5nBbdsX9cVkA35P4LJ4U8=,1,0.26,0,7,20110605,20170926,4183
n4m5aWzliaAq+GYz1vqLYEPoEyKVpMgFUETa8fidhyI=,5,0.16,0,9,20140916,20180223,3967
RrShEH7x6IwLhcJmpjuY+522xhhtwY8KN/lxfQyx1oo=,1,0.26,0,7,20101107,20170916,2268
oUA29rK6UPPJTo3fLhikuCWbetqY+McAQlewtSl1bRg=,5,0.36,0,9,20060225,20171003,4072
0LhkakIQDn36HZXI6ClQSO7W7jkpZAy+9MvYgPOZGrA=,1,0.26,0,7,20130925,20171001,173
TXr5Mm2/Tx9qET7/KRDCtapga3bdXj3KTGuWBDxnQZ0=,1,0.26,0,7,20150521,20171005,2401
zkckRtL5CfDkSx0ZQKj1iVMy0x4jrcUtbb2Gn6wZsCA=,14,0.08,0,3,20150206,20170920,4977
YyFXOYxU19lOSAYdKNxg69qJx6Yn5V89SLWVXPPcv18=,14,0.2,0,9,20150613,20171117,2876
gom65a1dZKvlju6YFEXmKMUf9auE+HFVTcdqEpxbhKk=,1,0.26,0,9,20150513,20170913,3475
ShaUEPIvw3dWDJwYK74+VJqv3SBEjJCoUxaYGHB2Ya0=,1,0.26,0,7,20131230,20170930,2330
+AuBsDjMPVwlFIvrc3SmXXigYUTNVr0vAAqn5wO6JQc=,1,0.26,0,9,20130224,20170713,16
tNvUsQwOJX5OgGsBBN9to3vI+DoUc6S1BFgNXUaYoo0=,21,0.26,0,3,20140118,20171016,4502
DCC+aJlY7UvCevYQ4BOzyEF0FEFwjptCcgQb9Emmbk0=,13,0.18,0,4,20151014,20170918,1149
WnaoAjeF/TzYPO5bOnQkN28vaOMK+KuU3JXWwBY2n1Q=,1,0.26,0,7,20111220,20170920,2676
hNhqUo23jIjU50/U8DMrC9K+oJ+90qi9tvml4AYlDJw=,4,0.26,0,7,20131208,20180308,3523
crUeQ6DYDHHRNYmn+n5Kodfvu9ki0IdHfXHNlZEUPHs=,13,0.14,0,9,20140614,20170907,3179
7HJfBmWA2VtvGTzi+UOZ2LxLasTk36/lKMXWPfv3OWI=,1,0.26,0,4,20160620,20180318,698
twIcRrDk7Gzxjl1WJNJMXcsMrNmlQdJpTPthqK8vz4Q=,11,0.16,0,9,20130403,20171002,4543
mW79I9TS0t1NIW2Umpm+JbA7qSQxLV/sMK7xzFpAEDw=,1,0.26,0,9,20151008,20171004,3923
kkh0sPaDWGxOBwMKxXQ9rLzcAk19HwEpTbvbR8/ZYsE=,15,0.52,1,3,20130930,20170908,3773
pStlJsMS3mqlC+9uv/SWGsn18d4GVKsRVLeMfQoXdI4=,3,0.08,0,3,20141113,20170921,4176
yqEST5JE/Ur6szSFBFT758iSjqwnge1wluhoa506tIs=,1,0.26,0,7,20100923,20170909,4892
1NvrMNDUcvfqOIjhim8BgdK23znMzGwAO84W+qKs6dw=,14,0.1,0,3,20130908,20171003,250
V5VoBVlImRXYM7DGx3jk/OukL5lQtMfSj1zHIMoM9gM=,15,0.22,0,9,20090421,20170910,2537
QhI4GzODuSq+3onkmYCeYQkeN2c19PkVsIWxJXipRuQ=,5,0.26,0,7,20120902,20170907,2179
iAjMfl4lAIzmxPYV+74w5qyr7f5aKTDPo7Ex9mmzLbo=,13,0.18,0,9,20070710,20171028,3591
83VWg2CLW7MTqDubjgy4ld7dXKX/qptkuSuHqaQOERk=,9,0.14,0,9,20120604,20180307,750
H6NS2dmz0cyQFojZ4pay2xjHBstSJmZAxZeAC3IOeEA=,5,0.02,0,9,20141128,20171003,1447
1d4acB2bhEZCFjSRwvO4ls8PrBtvNTlkcAcxYx8FcWE=,1,0.24,0,3,20150105,20170630,266
jsjjibq2vnu52RXXNCgVVsNDRCTMNCUaoI21+CCB9PQ=,1,0.26,0,3,20120613,20180518,3706
bHPt2qcoK6wHk/tE2KEKlvLnpr0C7bM/iIydQk2FABA=,13,0.36,0,9,20110424,20171226,3056
kME7yC4zoi5oLtgAmA7ci/9rVIowSDZRDOUnkiZ42M8=,1,0.26,0,9,20150929,20180104,3741
InVQgC0USlxtxlLPVO/4d3ycsmWefcYbuKBOmmX5cNc=,13,0.32,0,7,20111228,20170921,1579
bqZ3SfEJTTVgnlL8EDtiMFkoOIwjxFUkpy4HuaJj2+I=,1,0.26,0,7,20160817,20170917,3104
WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,15,0.38,0,7,20101224,20170924,2634
IX3lG/0RLJKq/KRTPyEUngRv5LDYTifxqVEll71pmmE=,21,0.3,0,9,20080808,20170512,1559
M/frnlOUa92r5TshggXvWP8yLkkhx/dC+RPXAgQ96Xg=,1,0.26,0,7,20151231,20170930,1828
AJgkXjhUnopQlCuWYkeLu3lxvmis5qrhM3Zny8bMlb4=,13,0.08,0,9,20100509,20170930,926
h2SLGrmcvf1OZvb6nRBt6O41Sv78OWDI7ZPIekAPZQY=,14,0.46,0,9,20120610,20170919,3498
kWmrh4s92R75q0SefuMJvyKfzxCyz6kglWQHCxqx4GI=,6,0.06,0,4,20151211,20171022,3752
njOl5UQZXvBGAI6vNGFSyLqE+mYcRZAuQFLc0ITUKGM=,1,0.26,0,3,20130625,20171223,4025
ZlTSQ1AkVZHsqjmxT9LY720XxNAqkDyHspt2lpjZMm0=,1,0.26,0,7,20131011,20170911,2939
NC9TCehhu4ulSJIr3dv3AnJ92lyE6tltjdVpx4vXhzs=,22,0.26,0,9,20110819,20180209,1921
MYoFmtkYRnR40Os1k9EDxvo7+LZvPrTo6KQphXhNcdw=,13,0.4,0,9,20080507,20171103,1867
ijeHC5Vu91OEujvj4++EE5DivGQ//HsM9RL0wj8izM8=,4,0.14,0,9,20080607,20180425,3626
TUwbfMPkZFH4Ffr9qnH6lDWxY6is9WYh3/iEuDy9y4o=,4,0.3,0,9,20111014,20170918,2397
kqFHmlxf6TDamj53V+7GbbXDNXFdcdLwQBcWrZVOqhA=,15,0.72,1,7,20150304,20170930,3781
a9JCyiAQjyjq7I3X2p2c400dxeYBHLAEZIY6K72WmOQ=,6,0.04,0,4,20151209,20170611,2971
glblYnUOwvbY1mbXBcbYESIsl0b9ZrjBHf4Wr3e0qgw=,1,0.26,0,9,20150605,20181027,3474
OSASBICyuwZioc21Uhz9lQ9tOICMIG1i6reA4LJZQEM=,1,0.26,0,7,20101209,20171130,2015
fkr6/pKbiPLmgmnqiU8IE4aNxIXemgkeL+zAksU/5wk=,13,0.26,0,9,20110426,20180211,3393
BTmzX1PzJ5Xa7Wcksf7QqQII+Y98axj/ubOwZNiNZnE=,4,0.3,0,9,20140518,20171026,1020
aa9RTxfrmxCQ6VfsPlYxGuTgo6Npvw5MLVQ5rrOxvOw=,1,0.26,0,7,20101128,20170909,3011
WrWLVeTLyQeif/xToDfrx2odrD9Y9gUvm1jRU/ygSIo=,14,0.82,1,9,20090122,20170930,2681
M4XR8Vsu1mbUdMJilXWdsGgwcJSOZZfOaFyndC0z+q8=,1,0.26,0,7,20130914,20170910,1834
tUrgrSrkv/S+hstCrHrWnM5qbuPdANblYvIsiJoMCHU=,1,0.26,0,7,20161203,20171002,4507
JSjyMRdCzlzQiJK/vh8OHGMdAEwHePabTEJT+W32c5E=,6,0.16,0,3,20130121,20171012,1632
GtFl3jeR9b2QD4UNj695WaAq21rsTUloyUYzP1djrbw=,1,0.26,0,7,20140604,20170930,1421
MofmAMt7P8LIcF4+LLlcjyIhYUzmv13L/LRwYFxiGYE=,13,0.24,0,9,20110518,20171006,1886
LlhTPSCiKGJg2LY8UQGcYmJAxWXxoea7oclcS5mxsl0=,1,0.26,0,7,20160813,20170912,1816
GAsSSNpS01hOH3hGoKDc6IQaHTE+712hFFNNTI3uTQs=,5,0.26,0,9,20070927,20170920,1371
KZDNFjhHdz/7yeSRo9iCPLUbs1yieTZ2aWkmO17GNg0=,13,0.02,0,9,20110402,20170718,1728
QpooEhSBXMh9XOcHEpP+DNtbjBIx7fWKlzOv3ovlEmw=,22,0.28,0,9,20060911,20180408,2184
GRve8HYEvL1Lmmy3v/r8UQQ2kgbkLL7SZUGV2Do1ZTM=,13,0.26,0,9,20080721,20180705,1389
ksk2eo60sitih/Jo4iexegQ4dYL30U86TzDDzT/7Jls=,5,0.22,0,9,20101225,20171028,3785
HihZqURxXxAaZN1JI66HV6YuJlGDgp7ZRtHtuBtn+q4=,12,0.56,1,9,20050717,20170930,1488
luxgZKvpMSE2bqaJFcmwcerG4PdnFjzExrDJrTriqUY=,13,0.3,0,9,20120815,20170920,3866
PVDMUecagonFWssdGbrY3K2MhkKr9LORUjhKDimPgjY=,13,0.18,0,3,20130206,20171016,2101
fAEAQvYBXXK3h/efMF8K0WnEEeNHYCW4Pb0kGwauS9E=,1,0.26,0,7,20160622,20170922,3349
80Vp7J2h8fQfMfGCzikjfMOQVd42ITMQy8o0YXzjt54=,1,0.26,0,7,20111125,20170914,746
xbodnNBaLMyqqI7uFJlvHOKMJaizuWo/BB/YHZICcKo=,1,0.26,0,7,20120804,20171004,4809
aigDXvs/NhmngHPCsTCKyuN/6sNGiL2U/uM2Fc3dbys=,15,0.4,0,9,20060320,20171104,3020
E0wPQiQZW/wOxGsrKt1pbBuZUdtUAR6X715f04kcHd0=,22,0.22,0,9,20080129,20170928,1204
HsrmDxxDgi+2jNCouqM9/tAMEharXQDjxs/TbGWBflM=,13,0.44,0,3,20140206,20171002,1502
CpZ0PzYenF2360pAz4pse2su7JelPObkQFfcefUekKU=,4,0.16,0,9,20150829,20171011,1126
r2h7OSXBvZOrGkAeLJzIQ7qGcLE2KBDkIWBcag/xmB4=,12,0.28,0,7,20110908,20171008,4293
i4JD3BeIvd4R3bQRLs3hcnu3hLZ5dKdI4ZXXaLVHJxw=,13,0.26,0,9,20111119,20171003,3583
ENLrrJ0F+atyZSSi7kZTbNjD83wSAGps8uhYjfVnKgo=,5,0.28,0,7,20110521,20171015,1240
LxfIvtDj+f+3XFreJe9FET/osOASyHevAyuO+BzgjeU=,5,0.24,0,9,20141107,20170910,1825
